kiss	2116826	6188	1427	194 657 817 1535 1995 958 521	19 178 5306 158 12 247 1022 1257
three days grace	2116266	4958	3157	3 7 29 559 2383 3217 1157	46 140 5704 202 16 144 1875 444
thrice	2110074	4119	1024	1 5 110 28 559 1841 2231	29 79 2329 219 15 37 2578 225
faith no more	2104249	6448	1286	20 492 873 485 1168 2796 1014	26 101 5449 451 10 151 1304 983
amon tobin	2094751	7043	1382	190 1152 218 66 1056 2777 1722	59 173 6824 201 22 215 1741 178
crystal castles	2090595	6505	3131	8 1016 763 505 1919 3761 539	46 208 6216 361 34 116 3023 583
the hives	2089630	6303	2295	4 184 77 932 2052 3908 571	41 172 6704 245 20 34 1415 674
new order	2073465	6843	2224	429 1449 1109 2096 1450 585 629	26 489 5183 377 12 86 3070 953
metric	2053594	3720	3317	140 409 412 368 1984 2399 511	44 174 2876 203 25 180 3638 568
they might be giants	2051946	3258	1010	4 251 1363 1360 186 221 414	12 75 1056 183 4 28 3427 49
leonard cohen	2050866	6319	2636	627 646 769 1106 3015 895 469	80 167 6553 329 25 580 2121 348
m83	2021858	6559	1697	158 776 222 139 1668 3480 803	41 320 4588 337 21 114 3476 258
ayreon	2011384	3989	744	33 48 320 960 1752 384 790	22 72 3482 109 8 246 661 419
manowar	2002435	5297	686	3 5 305 646 1829 1989 581	24 71 5052 80 2 315 412 415
wilco	2000684	3612	1005	402 485 1047 619 831 143 388	16 112 1695 146 7 23 2971 277
the cardigans	1982690	5680	2922	25 721 406 980 197 2146 3090	39 519 6082 116 19 247 1410 981
akira yamaoka	1977096	3002	901	0 5 24 65 1181 1616 766	13 160 2860 67 6 118 873 191
abba	1976298	7590	3539	141 1017 1735 1115 1283 2337 1798	87 458 8510 294 31 273 1972 662
robbie williams	1975538	7031	3164	17 959 1541 687 793 2852 1992	68 295 8676 300 22 258 925 599
50 cent	1970622	7341	1299	15 11 1100 1274 3303 1692 265	83 205 6086 235 32 172 2059 484
eric clapton	1964953	8937	1845	332 1228 1208 1110 3047 1319 682	72 608 6984 249 17 452 2490 1013
nouvelle vague	1959514	5499	3996	1019 560 89 311 1616 3221 1269	51 280 7401 210 25 604 1191 811
sepultura	1954954	6786	686	108 548 841 410 1864 2125 790	39 193 5701 151 14 234 779 870
hot chip	1952589	7127	3410	468 1005 821 358 199 1694 4470	47 232 7116 434 25 173 2926 798
within temptation	1949822	2960	1327	2 17 785 944 1230 452 446	32 105 3459 73 12 110 495 297
dj shadow	1948048	8023	1245	214 762 850 24 555 4802 733	59 306 6769 372 20 153 2502 206
neutral milk hotel	1947336	4909	2559	161 474 483 391 3545 1153 560	40 130 2448 253 13 81 5091 235
imogen heap	1939878	4675	3903	355 231 728 531 549 4403 742	48 286 4624 280 12 205 3552 291
dead can dance	1939660	4276	1587	569 594 887 1978 224 651 147	42 95 4429 130 14 211 1296 298
the roots	1931868	6781	1290	5 660 563 644 2508 984 1375	68 252 5013 223 24 62 3041 190
new found glory	1929083	3971	1739	0 2 185 468 811 1091 2719	25 236 2551 213 7 37 2608 444
m.i.a.	1924747	6585	4345	293 841 735 1132 227 1744 4540	42 328 5846 396 43 112 4941 451
scorpions	1911008	6660	1946	9 584 1600 278 3043 1301 730	66 275 6427 58 14 628 766 956
minus the bear	1902491	3530	1188	1 6 162 414 1721 971 1062	20 100 1177 166 17 15 3448 152
patrick wolf	1896248	2468	2578	110 240 463 564 2227 873 138	22 102 4017 166 8 72 1039 169
yeah yeah yeahs	1891131	3808	2516	2 367 616 1391 1902 769 498	40 167 3441 260 14 84 2388 563
mew	1890850	3607	1803	3 235 238 1534 1770 632 496	17 334 3941 113 18 41 1215 249
the all-american rejects	1884166	4516	3767	2 6 83 523 2483 2864 1519	51 398 4334 324 13 69 3067 579
anti-flag	1875168	4165	1168	0 4 374 955 703 2001 832	41 66 3903 161 18 51 1244 236
kate bush	1866515	4309	2019	436 611 1196 1023 987 304 750	36 148 5131 256 5 86 1310 174
ratatat	1866480	5511	1817	119 119 609 839 774 3402 556	34 127 2924 227 27 106 4473 190
creedence clearwater revival	1864866	9078	1739	693 1284 983 197 416 3957 1723	49 218 6844 281 21 193 3165 1111
death	1860706	4855	480	1 7 613 690 2430 688 306	36 155 3577 125 8 350 970 430
lupe fiasco	1859184	5247	1208	1 676 321 698 1002 1888 915	59 133 3022 320 23 40 3260 104
simple plan	1852618	4033	3286	0 5 52 670 1716 1957 2310	39 320 5373 205 19 94 924 783
dredg	1844775	3683	984	4 10 26 1282 1480 893 542	19 55 3217 78 16 276 1140 223
prince	1841360	5367	1733	453 632 1848 1340 699 312 571	26 386 4558 225 11 81 2574 225
editors	1836959	6249	2535	388 823 806 614 737 449 3781	36 114 7593 222 19 157 1006 409
die toten hosen	1833022	3644	1067	3 284 448 1195 993 967 261	13 19 4762 29 12 15 124 111
burial	1831714	6508	1327	646 468 393 910 971 2719 584	51 167 6734 257 21 116 1319 129
cannibal corpse	1825623	4646	590	5 8 1114 1536 1129 812 114	27 122 3916 138 10 151 782 423
james blunt	1823021	6445	3733	223 1051 639 1057 960 3163 1803	104 635 7201 257 27 448 1288 1018
t.a.t.u.	1819635	3693	2088	4 203 649 659 2074 1422 239	40 250 3813 121 24 154 1157 647
howard shore	1813730	4849	1539	131 279 1009 472 1508 1609 615	39 133 4766 166 7 199 1373 283
architecture in helsinki	1798294	4516	2860	445 131 236 1573 1757 1785 691	34 208 3701 523 26 99 3087 538
alicia keys	1791918	5743	3909	159 812 1191 637 616 2177 2518	102 643 6432 250 44 196 2090 762
tv on the radio	1791591	6537	2074	534 838 256 609 1008 3561 626	58 154 4479 464 18 81 4080 329
john frusciante	1787739	3129	1057	1 8 244 1756 728 210 808	32 127 3112 109 12 115 656 409
finntroll	1787279	4360	1037	0 3 167 1258 276 2425 761	23 53 4750 69 5 88 549 194
less than jake	1785362	3665	906	2 4 533 681 647 934 1378	21 72 2590 125 9 23 1785 293
god is an astronaut	1779973	4823	1159	110 219 349 1195 2393 682 426	43 229 4569 132 16 289 902 278
nina simone	1770616	6332	3518	437 317 972 1340 2836 852 1241	82 290 7307 288 37 380 2010 794
john williams	1769609	4834	1394	109 256 1135 1721 767 528 902	29 194 4058 174 9 148 1905 315
paradise lost	1757609	4012	1044	0 5 310 2302 450 570 869	26 57 4473 75 7 206 282 289
korpiklaani	1754025	4398	1262	1 204 375 1413 1653 1028 428	24 76 4907 70 4 140 457 281
pet shop boys	1750016	5385	1179	359 855 1848 1009 648 435 378	21 315 4909 164 12 120 1307 574
jethro tull	1738101	5658	948	108 1840 1094 506 397 740 909	26 114 4443 120 8 338 1433 758
ulver	1733001	3311	694	2 9 257 829 1554 307 635	32 69 3110 126 8 138 644 216
dido	1731176	6778	3343	14 789 1257 676 307 1344 4202	108 505 6815 301 35 542 1689 1087
trivium	1722070	4685	716	0 4 766 647 1488 1666 396	34 157 4196 192 9 134 720 272
the fray	1720428	4844	4088	15 21 359 1128 2245 1617 2391	78 448 5079 333 21 148 2888 590
static-x	1715460	4958	831	2 835 200 676 1602 1506 440	33 101 4428 186 14 93 1014 296
cypress hill	1715311	6935	749	175 512 277 812 2493 1367 1112	42 110 6482 182 30 85 1019 413
reel big fish	1707618	3797	1063	0 250 154 794 1127 1257 886	19 64 2712 179 6 33 1987 277
genesis	1702588	6251	898	655 869 1031 1158 457 930 864	30 187 5247 124 8 154 1557 586
ben folds	1699981	3870	1890	1 8 369 1413 1835 756 710	21 191 1895 386 5 17 3673 93
rufus wainwright	1698136	3336	2850	213 720 1280 515 1478 413 772	22 209 3719 210 14 221 2218 288
converge	1692279	3728	479	0 5 116 453 706 1630 1003	23 92 2593 162 9 26 1586 110
amorphis	1688520	4524	1125	1 115 239 1193 1981 895 638	32 123 4707 90 2 295 520 217
t.i.	1687631	5757	1567	1 8 52 989 1667 1476 2175	59 192 3977 171 31 74 3192 214
counting crows	1685497	4765	2342	5 901 418 451 1895 1665 748	83 157 3927 198 9 99 2849 432
jeff buckley	1683303	4831	3070	438 899 448 590 74 1891 2594	42 170 5278 531 13 492 1696 478
talking heads	1672468	5808	1657	651 529 1006 1941 967 597 702	41 190 3562 252 14 50 4113 357
the dresden dolls	1670777	2595	2706	5 241 475 820 2276 569 436	29 65 3338 264 16 99 1736 291
65daysofstatic	1664277	4107	927	5 8 662 572 2001 570 805	34 238 3986 112 9 106 857 155
manic street preachers	1662017	4070	1364	6 222 615 591 1341 1372 650	24 283 4723 109 10 209 420 243
outkast	1656881	6247	1411	206 827 674 291 930 1670 2013	55 157 3926 229 19 59 3815 180
common	1650933	5884	1184	4 548 261 567 3610 127 828	65 299 4059 169 22 48 2908 158
girl talk	1648473	4511	1897	3 104 230 1786 2138 707 645	37 90 1408 331 8 22 5061 115
rjd2	1645217	5607	1068	5 122 874 1253 1820 1059 719	45 114 4527 203 12 106 2311 110
okkervil river	1645103	3293	1485	19 286 560 912 1289 536 572	29 74 2256 216 5 36 2582 77
mika	1643936	6248	4185	218 786 550 850 1065 1795 4025	59 459 7316 267 24 213 1885 1079
shakira	1643857	4232	2747	689 506 330 189 2222 1287 928	50 201 3926 82 44 164 1822 1317
black eyed peas	1643833	7810	3205	476 515 371 1621 671 3214 2726	86 669 7167 333 39 276 2357 1112
blonde redhead	1638421	4115	2350	138 789 175 908 1390 1813 451	29 234 3363 137 19 569 2514 372
mike oldfield	1635777	4217	650	17 453 467 1209 909 393 699	27 97 4547 79 6 99 359 138
pink	1630462	4980	4535	21 45 513 2250 2697 1706 1193	63 234 7062 349 23 257 1418 900
ozzy osbourne	1629343	6500	1076	191 542 1337 534 1487 2129 376	31 224 4941 114 17 268 1422 1091
fatboy slim	1627736	8563	1497	376 1182 1019 233 114 1085 4688	38 413 8038 354 12 137 1534 564
band of horses	1627600	5067	2353	6 548 736 782 51 2130 2078	39 123 3924 291 14 58 3464 177
hammerfall	1625715	4588	735	2 152 480 1110 1376 1485 193	16 59 4468 73 4 120 443 448
bring me the horizon	1620020	3185	1043	0 3 5 291 903 1717 1001	8 68 3167 216 9 32 726 285
armin van buuren	1617850	6381	1016	2 144 853 498 2138 2377 524	56 190 5706 194 19 152 1257 323
katy perry	1617737	7130	5610	49 44 74 1980 4040 4509 647	59 385 8627 292 33 363 2261 1636
the game	1616229	4901	486	1 4 551 738 1148 1453 841	58 97 3899 126 14 67 1502 78
isis	1614688	4052	541	2 9 917 1214 1103 398 523	32 85 3382 186 17 72 1082 140
a tribe called quest	1610440	6121	1046	136 354 961 840 917 636 2275	41 292 3749 248 26 29 3473 176
lifehouse	1609412	3232	3033	0 316 377 1505 590 2222 479	62 403 3346 214 20 118 1848 688
babyshambles	1607727	3672	2477	4 962 343 554 2823 612 170	34 149 5502 122 16 77 485 301
guano apes	1607230	4995	1925	2 5 800 831 82 699 3784	40 61 6765 44 9 146 171 102
fear factory	1605505	4271	434	2 4 12 1460 1523 397 827	19 57 3641 177 11 53 754 290
the police	1589181	7627	1807	285 974 889 1328 2082 1576 665	53 348 5719 244 27 128 3010 956
scooter	1580392	5307	723	159 17 649 477 2349 1457 273	21 62 5627 111 8 35 531 81
sentenced	1576065	2924	991	0 4 12 300 1899 484 777	17 64 3292 42 3 315 243 195
snoop dogg	1575064	6893	1040	7 648 1272 28 2523 1722 685	62 171 6081 204 24 126 1641 321
epica	1573301	3687	1451	15 417 164 1041 1645 1091 265	36 117 3497 85 8 353 622 727
jedi mind tricks	1572739	4032	341	1 4 232 249 854 1176 1388	24 52 3212 101 16 47 1273 42
saosin	1568890	3121	1423	0 2 4 382 1185 1846 764	17 214 2200 232 14 37 1846 289
pain of salvation	1568632	2863	595	3 6 453 1538 499 377 263	12 97 2297 63 4 368 434 419
at the drive-in	1568616	4106	807	0 7 13 718 2011 912 862	23 83 2649 245 16 17 2001 349
the new pornographers	1560918	3574	1615	101 125 367 631 1892 698 730	24 94 1628 187 8 41 3688 127
faithless	1560705	7194	1647	306 906 417 195 2870 2136 609	61 120 8047 256 19 331 649 238
saves the day	1555899	2419	1028	0 0 1 18 753 2049 405	9 63 700 97 5 13 2704 137
fleet foxes	1554088	6134	2634	466 1263 749 514 66 3269 968	31 186 5275 383 14 116 3541 232
my bloody valentine	1553255	4762	1342	232 274 179 945 1458 1463 861	26 488 2956 278 19 47 2683 401
brian eno	1552152	5075	920	426 424 1289 1525 815 310 264	32 320 3377 224 12 74 2710 191
funeral for a friend	1547818	3470	1440	0 2 6 42 783 1631 2107	35 179 3762 183 5 38 679 326
joe satriani	1546768	4747	426	31 31 434 2185 583 388 838	40 273 3349 125 10 334 905 538
alice cooper	1542854	4234	1270	129 431 597 781 1722 583 562	20 76 4153 168 6 222 882 433
ani difranco	1538098	1728	1867	103 232 287 1052 750 127 631	17 87 1551 169 7 56 2146 80
the pillows	1533520	1736	491	0 1 168 168 809 609 316	9 309 878 71 8 11 1108 111
relient k	1528827	2451	1646	0 3 10 1056 279 1841 484	25 158 1318 209 9 11 2457 199
the cinematic orchestra	1525521	6019	1683	381 883 314 133 1740 2323 578	54 280 6556 233 23 230 1004 256
vnv nation	1525297	2795	1032	2 16 44 877 1413 340 702	25 35 2655 104 6 24 1187 155
enter shikari	1523914	3650	1222	0 13 215 22 1092 2018 1153	19 86 4332 183 6 29 417 115
motion city soundtrack	1522902	2578	1893	0 0 4 467 597 2194 854	18 156 1255 272 4 10 2929 132
antony and the johnsons	1518335	4524	2337	884 470 264 1321 1782 1159 174	36 125 5922 204 14 253 934 311
vampire weekend	1517002	6091	3198	362 880 590 850 473 1416 3419	37 253 4944 433 18 64 4023 409
bon iver	1510727	4813	2444	210 732 864 36 1204 1885 1175	38 122 4086 359 15 44 3175 169
cocteau twins	1504958	3296	1209	122 1019 797 1036 411 157 283	27 218 2750 127 13 85 1583 324
machine head	1503282	4475	566	2 141 240 852 1176 1780 394	25 90 4405 144 6 119 366 197
sting	1492802	6034	2173	323 930 612 1469 1730 856 793	65 410 6194 153 24 437 1411 382
los hermanos	1488943	2376	1311	0 4 198 1278 720 277 753	11 62 297 13 6 7 81 3453
edguy	1481765	3440	656	1 6 248 720 1547 748 444	11 70 3226 68 5 84 397 512
hatebreed	1480569	3919	508	1 5 9 929 667 1147 1260	15 75 3535 88 11 86 581 317
timbaland	1476767	6057	3170	3 29 1029 1110 1505 2370 2139	61 244 7118 293 26 176 1565 397
a day to remember	1473157	2768	876	0 0 1 332 1247 1356 406	10 65 2140 173 4 21 1248 207
cut copy	1472963	5256	2061	3 317 344 1798 2571 329 807	30 233 3983 626 21 88 2570 596
mastodon	1466554	4748	364	108 9 736 979 1569 563 674	28 107 3382 199 9 61 1564 197
goo goo dolls	1466309	3846	2909	0 7 487 808 2173 2155 320	74 329 3469 238 17 130 2486 522
stevie wonder	1464944	6590	1955	984 761 1255 1761 809 558 766	47 624 5510 269 19 118 2583 496
soundtrack	1463639	5512	2696	345 481 271 554 1115 2498 1968	33 216 6734 105 17 384 716 754
machinae supremacy	1459914	2198	216	0 1 1 150 520 1065 476	7 25 2188 56 1 28 264 44
elton john	1458774	6064	2320	321 866 1048 1082 2284 535 809	45 300 4897 362 21 145 2872 641
king crimson	1456494	4390	533	5 85 1557 960 653 550 526	24 274 3109 110 13 222 1215 455
autechre	1452499	4644	617	536 464 668 871 27 1074 931	46 277 4040 173 15 85 1362 110
say anything	1445723	2099	1517	0 0 2 137 1125 1736 338	5 46 717 141 6 8 2877 44
gogol bordello	1443580	4274	1965	208 160 847 689 1816 1077 704	43 59 4197 83 13 360 1725 409
coma	1442080	2084	1343	2 4 140 636 950 960 406	20 20 3496 17 11 7 19 9
the black keys	1439889	4089	1176	133 71 264 2155 735 511 689	32 65 2328 309 11 53 2864 189
moonspell	1439789	3592	1069	2 8 577 1513 884 431 707	34 51 3851 42 7 295 374 299
katie melua	1436510	4646	2162	127 475 1484 1911 492 451 774	71 160 6400 64 17 178 348 181
girls aloud	1434122	1998	997	1 174 140 791 733 445 382	8 80 2412 66 2 27 421 226
fleetwood mac	1428734	5536	1717	542 1647 1672 610 387 531 569	37 195 4434 360 15 97 2718 269
black rebel motorcycle club	1424691	3682	1448	9 353 574 699 1550 605 683	37 142 3312 240 8 51 1431 406
all that remains	1422641	4112	623	0 2 20 60 838 1366 1996	21 93 3368 135 6 69 1038 261
godsmack	1419858	4568	1022	1 138 696 894 2188 836 252	34 86 4190 87 10 146 1147 260
gnarls barkley	1419336	6343	1869	129 760 672 500 892 1914 2248	37 156 4995 270 22 144 2968 425
the academy is...	1414940	1799	2310	0 1 14 702 1247 1347 448	15 166 1362 267 9 20 2279 287
fiona apple	1414457	2905	3407	19 154 386 442 2653 1086 808	36 205 2398 191 21 254 3113 769
venetian snares	1410497	3804	589	5 297 1373 921 441 326 595	35 129 3507 109 11 52 1003 89
bloodhound gang	1406524	5921	1236	3 16 391 1529 2471 1440 626	44 61 6062 209 15 62 1157 107
dead kennedys	1400852	4271	978	2 708 409 905 1072 759 824	36 83 2971 186 14 64 2060 444
kreator	1397421	4274	488	4 142 688 1077 1610 429 280	17 124 3524 78 3 241 547 493
calexico	1397295	4271	1374	161 646 847 1269 969 625 170	25 75 4189 158 11 217 1545 170
barenaked ladies	1395576	2666	1130	5 9 1517 601 305 418 450	14 68 1127 101 3 22 2824 77
klaxons	1395560	5018	2944	3 620 928 887 2888 1440 348	37 271 6155 361 19 86 1129 571
unkle	1387921	5224	1497	251 131 413 611 656 3101 535	26 160 5469 244 15 204 1034 238
mcfly	1385704	982	1438	0 2 130 239 853 416 579	11 119 1474 58 1 21 234 648
fugazi	1383435	3938	817	2 18 596 721 1964 471 516	24 133 2258 175 14 41 2461 278
beatsteaks	1378597	3004	1176	0 1 374 691 785 1226 641	18 22 4303 26 10 5 75 36
hooverphonic	1377340	4426	1962	112 636 483 925 1028 1265 855	28 114 4993 74 16 414 940 415
meshuggah	1376676	3787	307	2 4 256 1904 359 307 842	17 108 3061 163 9 66 761 179
buckethead	1371883	2625	274	3 157 979 514 115 244 599	18 109 1715 96 7 95 934 165
the gathering	1364965	2804	972	4 10 269 1673 729 273 410	20 43 2800 48 8 224 416 463
kraftwerk	1351942	5784	899	825 753 1503 1290 568 359 386	24 347 5138 153 10 96 1303 544
grateful dead	1348295	3110	643	19 422 1158 282 233 404 598	25 149 1155 65 6 89 2587 128
cansei de ser sexy	1347974	4310	2830	4 517 504 348 1692 2553 688	28 290 4271 189 23 80 1415 1500
van halen	1345163	5566	779	113 564 760 1679 1337 662 272	17 277 3388 149 16 182 2058 813
heaven shall burn	1342491	3038	403	0 2 4 285 1099 948 804	9 58 3116 48 5 42 216 142
the fratellis	1342392	4656	2733	2 33 445 457 2235 2822 479	36 321 5193 225 12 61 1400 720
stereophonics	1341123	4735	2117	22 123 451 306 2368 1860 817	43 299 5458 132 10 127 669 698
stratovarius	1336149	4019	712	3 5 697 394 2194 733 234	25 135 3401 49 5 199 541 710
no doubt	1328221	3889	3037	14 483 420 1245 1594 1863 526	25 177 3607 211 23 136 2623 681
the streets	1327220	4906	1266	12 240 508 512 1923 1562 706	35 79 5320 231 7 47 1007 63
cascada	1326295	5060	1935	1 8 577 1639 1327 1589 1169	27 119 5621 208 18 72 1176 322
aesop rock	1325702	3552	609	1 4 9 1331 1216 464 701	24 52 1735 123 9 28 2585 46
backstreet boys	1322975	2342	2607	3 257 937 1007 1085 1028 90	54 628 2267 184 14 126 1408 679
shpongle	1321902	3726	662	6 537 864 917 733 328 434	45 128 3383 145 14 228 815 79
j dilla	1319029	3482	496	2 173 246 1421 619 492 493	23 155 2290 156 7 18 1745 61
seether	1317472	3661	1501	0 466 334 1413 1473 818 88	128 79 3523 143 11 115 1238 237
clint mansell	1314469	4114	1640	6 123 130 1622 2271 262 678	26 110 4594 118 13 162 991 187
boa	1312869	1220	995	0 2 16 525 635 373 432	5 432 768 79 5 19 826 306
notorious b.i.g.	1312146	5332	558	140 138 707 1091 1726 835 423	55 125 3047 202 20 44 2886 109
sarah mclachlan	1310416	3548	2473	124 804 370 2005 953 369 268	53 292 2793 215 15 153 2792 316
something corporate	1309168	1753	1887	0 0 6 224 742 1468 875	13 108 1257 176 3 14 2231 84
all time low	1308354	1756	1821	0 2 3 614 897 1368 329	6 123 1469 170 8 22 1662 319
the pussycat dolls	1307483	3991	3389	2 56 296 1341 2030 1882 971	46 364 4811 214 17 184 1200 1064
emilie autumn	1306426	1498	1552	4 112 991 532 195 324 559	10 42 2373 87 8 52 541 200
jens lekman	1303383	2811	1690	2 4 594 2228 337 415 423	15 155 2645 183 8 101 1734 215
skinny puppy	1303289	2289	624	1 6 354 854 321 217 832	16 42 1759 77 2 20 1278 86
silverstein	1300968	2676	1258	0 1 3 358 1558 1481 245	11 98 2658 143 9 27 1014 222
john lennon	1300922	5080	1966	436 985 528 1461 1422 558 625	29 430 3806 176 19 207 2273 829
billie holiday	1299049	4307	2730	419 817 396 1855 1456 429 272	48 279 4209 190 24 234 2233 772
kmfdm	1299039	2436	546	1 289 158 875 634 426 261	15 46 1689 94 6 20 1307 114
kate nash	1297293	3503	4173	17 57 812 1058 2211 2274 309	37 139 5760 186 19 85 1322 730
in extremo	1296309	3057	848	1 188 675 1181 694 255 489	9 34 3750 19 3 28 146 135
dragonforce	1291716	4985	576	0 5 605 1517 1147 1294 388	22 154 3717 189 7 65 1344 437
zero 7	1289909	3335	1001	1 18 287 1260 1012 264 741	27 143 2982 146 15 145 1176 187
volbeat	1286187	3160	784	1 2 224 1032 1145 454 659	3 12 4012 15 2 49 85 25
sia	1285691	3661	3047	7 131 324 1833 1565 671 1118	35 170 4488 273 21 355 1693 277
kasabian	1281890	5408	2192	21 582 437 766 208 2786 1793	46 278 6085 230 12 171 962 503
